TSPAN6	-0.000192522701767658
TNMD	-0.00578503443958795
DPM1	-8.24293097309147e-06
SCYL3	0.000154119122525764
C1orf112	-0.000842989024091754
FUCA2	0.000361964091989316
GCLC	-0.000116766193418645
NFYA	-0.000595429171188465
STPG1	-0.000706234899922208
NIPAL3	-0.000759850236513031
LAS1L	-0.000681152514922926
ENPP4	0.000566776482512797
SEMA3F	-9.09061703483194e-05
CFTR	0.000949931861939221
ANKIB1	-0.000231439379064351
CYP51A1	-0.000389210600125486
KRIT1	-9.78007144110662e-05
RAD52	-0.000353278341041794
BAD	0.000399057702257438
LAP3	-0.000183328616968941
CD99	0.00305286608083477
HS3ST1	0.00175345242566051
MAD1L1	-0.000201957346746723
LASP1	0.000780522843887583
SNX11	-0.00035714345786408
TMEM176A	-0.00520834359126742
M6PR	-0.000526295939389091
KLHL13	-0.000488957014818852
ICA1	6.40205840385599e-05
DBNDD1	0.000231656685116452
ALS2	7.23094430552803e-05
CASP10	0.00115989445557516
CFLAR	0.00358354245865886
TFPI	0.00139022333827052
NDUFAF7	-0.00018762336350789
RBM5	-8.68085874906329e-05
MTMR7	-0.00161705686856476
SLC7A2	0.0013019111638727
ARF5	0.000113462065008158
SARM1	-0.00206806722500077
POLDIP2	3.26555780349876e-05
PLXND1	0.00142790784783713
AK2	7.28525088573156e-05
FKBP4	-0.000460159443308474
KDM1A	0.00064843574115507
RBM6	6.76159120757666e-05
CAMKK1	-0.00098446536182856
RECQL	-9.56714558237827e-05
VPS50	-0.000499940060539358
HSPB6	-0.00113869777101007
ARHGAP33	-0.000862413543587307
NDUFAB1	-0.000269613430550573
ZMYND10	0.00206546990612296
ARX	0.000798206423132689
SLC25A13	0.000120334066857159
ST7	-0.00115496939058112
CDC27	-0.000552335291432767
CALCR	0.00580715736141659
HCCS	0.000139931004211168
DVL2	0.000161524595423865
PRSS22	0.0017555155107329
UPF1	0.000253432192339133
SKAP2	-0.00103799851095728
SLC25A5	2.91184404966666e-06
MCUB	-0.00211981278235824
POLR2J	-0.000173979422768221
DHX33	-0.000878047822484799
MEOX1	-0.00557681986068317
THSD7A	-0.000855771329486598
LIG3	-0.00047541216410973
RPAP3	-0.000369654447358606
ACSM3	0.0009398294397656
REXO5	9.2698802138456e-05
CIAPIN1	5.26781785768779e-06
FAM214B	0.000529027380166881
COPZ2	0.00187278228321476
PRKAR2B	-0.00171666380108505
MSL3	0.000373110230232987
CREBBP	-0.000301550349683674
TSPOAP1	0.000447603953564992
MPO	-0.00853203029064741
GCFC2	-0.000166839819787912
WDR54	4.70955763512187e-05
CROT	5.29596358034311e-05
KMT2E	-0.000538046366595046
RHBDD2	0.000783055905752475
SOX8	0.000275844287009876
IBTK	0.000758649497464769
ZNF195	-8.86488844810459e-06
MYCBP2	-0.000306815085053126
FBXL3	0.000705499311856585
PDK2	-0.000261797831379327
ITGA3	0.00107618936791288
ZFX	0.000202383876735002
LAMP2	0.000595804800295118
ITGA2B	-0.000934664340427805
GDE1	4.30191830979968e-06
REX1BD	-0.000291330760749717
CRLF1	0.000183483103177696
OSBPL7	-0.000278438280472701
TMEM98	0.000184501621907741
YBX2	-0.000655255910872508
ABCC8	-0.00656427533963747
TMEM132A	7.11496121211377e-05
AP2B1	-2.30835243289644e-05
TAC1	-0.00281112981408491
ZNF263	7.37371794362303e-05
CX3CL1	-0.00148741626484145
SPATA20	0.000461118984876243
CACNA1G	-0.00276313341386474
TNFRSF12A	0.00299101904254078
MAP3K9	0.000347734188362327
RALA	0.000126434716588814
BAIAP2L1	0.000259650144241484
KDM7A	0.000885209960715159
ETV1	-0.00231538332130293
AGK	0.000203975425152484
PHTF2	-0.000194810787003986
CCL26	-0.00453776274186839
FARP2	0.000488077979851159
USH1C	0.00260512155164657
GGCT	-0.00168269255214454
DBF4	-0.00139871182655405
IFRD1	-5.8666259766801e-06
COX10	-0.000698072238053627
GTF2IRD1	1.48980663582716e-05
PAF1	-4.19949434889554e-05
VPS41	0.00015706215352944
ARHGAP44	-0.000989547468633472
ELAC2	-0.000301096447136874
ARSD	0.00145811780867318
PNPLA4	-2.45455437400409e-05
ADIPOR2	0.000280436316608427
CDKL3	9.29394919331322e-05
MARK4	0.000382591657378602
PROM1	0.000332892758202771
CCDC124	-0.000111542469502171
PAFAH1B1	-0.000104245643116821
NOS2	-0.00222155612408465
KIAA0100	-0.000252597326166872
GAS7	0.00116952794011814
TRAPPC6A	0.000606274198753313
MATK	1.69199030207652e-05
SCN4A	-0.00289802693694004
ST7L	-0.00116205944526273
PAX6	0.00272814366509261
RPUSD1	-0.000199701995406275
RHBDF1	0.00141669932082649
LUC7L	-0.000463161708119607
CACNA2D2	-0.000437440019754979
BAIAP3	0.00179420962838003
TSR3	9.79174871436561e-05
PIGQ	0.000857784401584451
CRAMP1	3.57901851049237e-05
TEAD3	0.000463704423166088
DNAJC11	-0.000431696317804927
MYLIP	-0.00126287742875909
PSMB1	-8.22324538781469e-05
SYN1	-0.000677150720431842
JARID2	-0.000748983734213159
CDKL5	0.000752496407829612
CAMK1G	-0.00306637443109129
CDK11A	-0.000334942639935711
NADK	-0.00034824025465571
TFAP2B	-0.0107486817140824
CYTH3	-0.000453802460830552
ADAM22	-0.00170829439850295
SYPL1	0.000388428448183651
CYB561	-8.4045548881327e-05
SPAG9	-1.12645149113672e-05
CELSR3	-0.000584469098959103
AASS	-0.00148548735401805
PLEKHG6	0.001260082616473
SS18L2	-0.00144427026101063
MPND	0.00024062277238183
MGST1	-0.00031925514612026
CRY1	9.04018395608681e-05
